,Column1,Shot Number,Pulse Time,Ip,Ip Slope,Bt,Bt Slope,nl_04,nl_04 Slope,RF,LSN/USN,HIREX Time,Zvel,Zvel Slope,Zint,Zint Slope,Zti,Zti Slope,Avel,Avel Slope,Aint,Aint Slope,Ati,Ati Slope,nl_04 peak,nl_04 tt peak,Ip peak,Ip tt peak,Zint max,Zint tt max,Zvel max,Zvel tt max,Zti max,Zti tt max,Zint min,Zint tt min,Zvel min,Zvel tt min,Zti min,Zti tt min,Aint max,Aint tt max,Avel max,Avel tt max,Ati max,Ati tt max,Aint min,Aint tt min,Avel min,Avel tt min,Ati min,Ati tt min,poh max,ti jump,poh abs max,ti abs max,poh0,ti0,li0,li0 peak
144,189,1120607005,1.200000048,-0.799913247,0.036952231,-5.455787521,-0.005436114,0.314857273,-0.081770649,0.000148838,LSN,10,7.697216908,-2.062309052,2833.112509,-3097.554572,1.291276949,-0.67127428,6.764347253,11.76699194,2644.086746,3934.560114,1.461932081,1.235156215,0.042581112,0.006349452,-0.007155557,0.013299942,62.99125091,0.063499928,2.362213215,0.063499928,0.150743587,0.023499847,-420.3571378,0.023499847,-3.227348725,0.013499856,0.040999753,0.003499866,15.95353679,0.003499866,3.704969229,0.063499928,0.050583822,0.023499847,-501.0423128,0.033499837,-3.700472532,0.033499837,-0.035854238,0.003499866,0.0,,0.950932064901,,0.950932064901,,1.53202688694,0.0
145,190,1120607005,1.299999952,-0.799039966,0.035958055,-5.46952976,-0.185126741,0.323433863,-0.141611327,0.000100781,LSN,10,9.531662025,42.28594999,2963.532573,2953.414972,1.310446016,-0.775038494,9.08467117,62.21960836,2626.575385,4126.951327,1.452857064,-0.623065751,0.160798086,0.039349548,-0.019741243,0.018900037,4120.329732,0.033499956,-1.372177162,0.013499975,0.250361808,0.053499937,595.2052198,0.003499985,-6.470683374,0.023499966,-0.077391855,0.003499985,3459.836236,0.033499956,-0.050834805,0.063499928,0.231272771,0.063499928,-1.979437637,0.003499985,-7.428938419,0.033499956,-0.153023885,0.003499985,0.610766390854,,1.39215550023,,0.781389109375,,1.5169917345,0.0743184089661
146,191,1120607005,1.399999976,-0.803520016,-0.085808937,-5.460341774,0.023909523,0.358325487,-1.516737818,0.000149324,LSN,10,13.82809718,170.6042539,2966.103335,-53464.73195,1.407800929,-2.555637412,16.53375793,229.7348833,2502.643181,-42052.29397,1.547526772,-1.768114652,0.145187075,0.035349524,-0.026413254,0.01849997,4773.637876,0.033499956,-2.813652828,0.003499985,0.210317953,0.053499937,1122.997495,0.003499985,-8.516770198,0.033499956,-0.090803401,0.003499985,3939.141975,0.043499947,-2.793372875,0.063499928,0.151351278,0.053499937,475.7462235,0.003499985,-11.15367151,0.043499947,-0.127244169,0.003499985,0.445708952991,,1.37839225043,,0.932683297438,,1.59905028343,0.0
147,192,1120607006,0.600000024,-0.802645798,-0.267225575,-5.46331142,0.105725236,0.244712781,0.452234154,0.000153689,LSN,10,2.78301014,-13.9258901,3466.85272,11391.08919,1.116564617,-1.706108005,-3.115989681,-25.92876989,4085.195061,14564.8643,1.36706124,-3.544912248,0.038076956,0.031049476,-0.002055402,0.011299968,-531.2990086,0.003499925,2.812106475,0.053499937,0.135595575,0.043499947,-760.0035984,0.033499897,-2.079823151,0.023499906,0.056940928,0.063499928,-405.0314871,0.013499916,0.396704908,0.053499937,0.133545297,0.053499937,-1117.007317,0.043499947,-4.647193437,0.033499897,0.066314,0.063499928,0.107648112794,,0.93767185152,,0.830023738726,,1.4826182127,0.0
148,193,1120607006,0.699999988,-0.814382182,-0.073174516,-5.460489057,0.116433529,0.278572617,0.064478716,0.000101432,LSN,10,4.546263795,26.56850964,2960.155083,3007.554487,1.220877755,0.107620887,1.008768194,95.4009455,2847.618435,-2599.930632,1.346808621,-2.345897323,0.073532851,0.025049512,-0.012850331,0.016300023,-82.78838406,0.003499925,0.445515532,0.003499925,0.129174959,0.063499928,-534.8259817,0.013499975,-4.583909571,0.013499975,-0.038174618,0.003499925,227.6286357,0.013499975,1.332533486,0.033499956,0.252336195,0.053499937,-309.1841085,0.043499947,-1.081833832,0.013499975,0.005164317,0.003499925,0.187866008737,,1.03357815736,,0.845712148626,,1.45776903629,0.0481678247452
149,194,1120607006,0.800000012,-0.811393688,0.048042942,-5.457546259,0.056078347,0.295957177,-0.249849977,0.000152931,LSN,10,4.383955767,30.58577389,2744.911443,80.54506821,1.316793676,-0.540437078,4.461449611,55.4255181,2712.677889,1884.94452,1.48536742,-1.322190676,0.025283665,0.019049488,-0.00766779,0.016300023,19.28313711,0.003499925,2.847452829,0.043499947,0.040465479,0.043499947,-343.3123219,0.023499906,-2.006374886,0.013499916,-0.03355598,0.003499925,52.67684761,0.013499916,2.865742219,0.003499925,0.093936441,0.033499956,-260.3583086,0.043499947,-5.329152035,0.013499916,-0.059657219,0.003499925,0.0482526128934,,0.913048059786,,0.864795446893,,1.48071789742,0.0149512290955
150,195,1120607006,0.899999976,-0.809368118,0.026478655,-5.459671563,-0.005317715,0.277284469,-0.293531964,0.000151633,LSN,10,2.936075258,-63.96914793,2717.331033,1921.957051,1.331188481,-0.332319713,4.466035119,47.60508824,2611.105132,2261.193563,1.464589067,-1.027073477,0.129212682,0.036049524,-0.017226502,0.021299958,3766.98049,0.043499947,2.358330679,0.013499975,0.228560288,0.063499928,59.91750169,0.003499985,-3.714132297,0.053499937,-0.061458748,0.013499975,3704.695161,0.043499947,0.298908004,0.063499928,0.229965381,0.063499928,-159.4508356,0.003499985,-4.051227054,0.043499947,-0.120315381,0.013499975,0.446617194016,,1.31004510117,,0.86342790715,,1.49165260792,0.0606074333191
151,196,1120607006,1.0,-0.815581695,-0.167641949,-5.457927083,0.007180721,0.320636433,-1.781414625,0.000152056,LSN,10,11.26576873,223.8431614,2669.995914,-67837.95127,1.483211666,-0.697943034,10.51292548,151.5819532,2109.80424,-70322.54528,1.650565823,0.530312171,0.132600236,0.0400495,-0.026268557,0.021899939,4735.394711,0.043499947,-4.359248361,0.063499928,0.133564562,0.063499928,645.2709321,0.003499985,-9.14746829,0.043499947,-0.150505572,0.013499975,4297.265096,0.043499947,0.213316584,0.063499928,0.01461939,0.053499937,556.6789148,0.003499985,-8.164798116,0.043499947,-0.199277361,0.013499975,0.767223878721,,1.33725718379,,0.570033305072,,1.48967599869,0.0569727420807
152,197,1120607006,1.100000024,-0.809992028,-0.147231544,-5.455850657,0.011598582,0.311596904,-2.923856801,0.000151038,LSN,10,10.75961798,142.5005467,2614.958173,-83245.63533,1.524749027,-0.832245122,10.65278905,109.8416886,1798.116768,-75402.1771,1.58455014,-1.13506187,0.167244937,0.040049476,-0.02910508,0.033900023,6971.754717,0.053499937,-2.632785016,0.003499866,0.060829057,0.063499928,804.4905571,0.003499866,-9.529190236,0.053499937,-0.199475871,0.013499856,5818.654228,0.063499928,-2.4276275,0.003499866,0.071816566,0.063499928,722.8746873,0.003499866,-8.014624294,0.043499947,-0.167541621,0.013499856,0.687256293077,,1.53422833993,,0.846972046851,,1.55182015896,0.0155144929886
153,206,1120607008,0.600000024,-0.809038842,-0.29355609,-5.457123032,-0.00222755,0.270823017,0.40420911,9.87e-05,LSN,10,1.368660588,21.83794806,3165.198765,-2224.532704,1.097776401,-0.866959979,-3.225105581,12.50837291,2805.516971,-7909.728526,1.278187397,-1.499338512,0.048364207,0.034349476,-0.009082937,0.014499903,-144.7905618,0.003499925,3.703534465,0.043499947,0.133306039,0.033499897,-689.2905618,0.013499916,-1.437050138,0.013499916,0.041650665,0.003499925,171.1334192,0.013499916,6.30924326,0.043499947,0.194759604,0.053499937,-581.0789832,0.063499928,0.617730913,0.023499906,-0.0378871,0.003499925,0.163767849855,0.10047252557,0.997931978858,1.18417781941,0.834164129003,1.09385768917,1.47001075745,0.0
154,207,1120607008,0.699999988,-0.813431676,-0.076547842,-5.455180179,0.002204035,0.314736169,-0.075790434,0.00015186,LSN,10,9.621028799,102.2189291,3061.339974,9401.196187,1.187402321,-0.642126219,6.594796495,107.5034339,2292.16254,-462.3260547,1.352085977,-1.588250721,0.053434629,0.021849512,-0.013473745,0.010299981,-39.57044293,0.063499928,-3.061890978,0.063499928,0.133917617,0.043499947,-788.1693199,0.013499975,-6.464221138,0.053499937,0.014238047,0.003499925,358.5684169,0.013499975,0.6246659,0.033499956,0.176058382,0.043499947,-140.2675206,0.003499925,-3.362729148,0.043499947,-0.063051849,0.003499925,0.379962412813,0.10972918541,1.1532325117,1.22964624947,0.773270098884,1.12219800756,1.44679152966,0.0196970701218
155,208,1120607008,0.800000012,-0.809054285,0.02778457,-5.453362498,0.025920084,0.345939374,0.126455994,0.000153218,LSN,10,5.398869089,13.13954526,2637.815499,-4961.017073,1.244285665,-0.847407045,6.032908954,37.8698382,2188.874057,-2347.64988,1.348409728,-2.503330261,0.026962304,0.017849488,-0.009413569,0.011900008,288.0175086,0.063499928,5.044807859,0.013499916,0.126453796,0.023499906,-425.2044152,0.013499916,-0.999051146,0.063499928,0.026623407,0.003499925,256.1225253,0.013499916,3.313219509,0.063499928,0.186650439,0.023499906,-115.2573575,0.033499956,-2.00668911,0.033499956,0.040819212,0.003499925,0.180119802579,0.0797127604667,1.06280127814,1.26492120134,0.882681475564,1.18177582429,1.49204516411,0.00355792045593
156,209,1120607008,0.899999976,-0.807210322,0.02632196,-5.453667346,-0.006822387,0.338408408,-0.091931941,0.000102589,LSN,10,8.02758246,67.93524273,2838.259177,-341.2803199,1.235943937,-1.422050674,9.803726943,50.2407921,2388.875585,2654.521226,1.338275896,-3.100406674,0.047663363,0.015349524,-0.010387953,0.011299968,121.2178735,0.063499928,0.593029685,0.043499947,0.090142107,0.043499947,-531.1248999,0.023499966,-7.279165738,0.013499975,0.012693739,0.023499966,-23.71005803,0.013499975,-0.461809905,0.063499928,0.163091911,0.013499975,-433.6083735,0.033499956,-7.35211614,0.043499947,0.047919525,0.003499985,0.130408907862,0.0807142818246,1.03335521824,1.24405134188,0.902946310381,1.16186637866,1.49016404152,0.00904834270477
157,210,1120607008,1.0,-0.805652184,0.024475587,-5.451999091,0.00789835,0.350686959,-0.001782513,0.000152165,LSN,10,5.468473687,-36.7632989,3062.714607,3851.165131,1.220668586,-1.654630943,7.559342778,30.36315213,2417.385792,4968.839323,1.354609422,-1.738258247,0.043904313,0.0108495,-0.00977735,0.014500022,14.32836166,0.063499928,3.940774665,0.033499956,0.128574101,0.033499956,-700.4794997,0.013499975,-1.588774218,0.043499947,0.023691265,0.003499985,91.64155196,0.013499975,2.432675922,0.043499947,0.161146946,0.013499975,-394.2839851,0.033499956,-3.437633908,0.013499975,-0.000307135,0.003499985,0.187524465049,0.08343455984,1.09862081683,1.23574421774,0.911096351784,1.13605269753,1.50785148144,0.0214642286301
158,211,1120607008,1.100000024,-0.801982423,0.058470458,-5.449825258,0.023467579,0.342156768,-0.403414521,0.000151152,LSN,10,8.664622343,65.93248729,3177.825195,4630.96075,1.292913445,-0.50854493,8.825970952,-6.384622668,2469.517016,5601.456932,1.413861202,-0.4848117,0.03868547,0.035349476,-0.011750361,0.010900021,-67.20727474,0.063499928,1.190464937,0.043499947,0.10250198,0.033499956,-758.4633783,0.023499966,-2.280260123,0.053499937,0.057456962,0.063499928,226.5208255,0.063499928,3.849829371,0.063499928,0.167209102,0.023499966,-228.9657467,0.033499956,-3.484456842,0.033499956,-0.022555278,0.003499866,0.206557701634,0.054682277123,1.09564705187,1.27471523373,0.88908935024,1.18680714111,1.50638318062,0.0188430547714
159,212,1120607008,1.200000048,-0.799185561,0.022087313,-5.450008166,-0.012937504,0.338940119,-0.265453367,0.000102131,LSN,10,6.828939495,-31.05742283,3439.962227,9199.454923,1.328400105,-0.851171488,11.50812277,42.55848311,2774.879526,4933.264331,1.401909509,-2.580534807,0.134127463,0.033849452,-0.020533609,0.023299933,2708.166191,0.023499847,0.960396233,0.053499937,0.211828858,0.043499827,407.1134568,0.003499866,-3.029280481,0.023499847,-0.08229646,0.003499866,2771.378774,0.023499847,1.25500933,0.003499866,0.218825898,0.043499827,197.6172999,0.003499866,-7.682302081,0.043499827,-0.053566852,0.003499866,0.378436185789,0.24184141343,1.37364834944,1.39068457969,0.995212163647,1.21729627779,1.59880149364,0.0
160,213,1120607008,1.299999952,-0.797736109,0.065926688,-5.448526732,0.012433219,0.346594864,-1.111772038,0.000101905,LSN,10,12.22881826,104.0536573,3634.720196,-23272.83318,1.387284791,-2.742629924,16.3401619,169.5587376,3133.330239,-16522.28504,1.508929856,-2.009255285,0.119963503,0.021349548,-0.02097118,0.015500069,2545.351093,0.023499966,-2.212250081,0.063499928,0.165684545,0.033499956,549.3623233,0.003499985,-8.36675438,0.023499966,-0.058281338,0.003499985,2819.763022,0.023499966,-3.685006722,0.063499928,0.169708006,0.043499947,294.7210301,0.003499985,-7.869937523,0.003499985,-0.042042263,0.003499985,0.399779949028,0.179722026648,1.37468881117,1.40826045934,0.974908862138,1.2741761606,1.55913555622,0.0821495056152
161,214,1120607008,1.399999976,-0.79503322,0.069625942,-5.447538457,0.017241668,0.33891454,-1.203826461,0.000100739,LSN,10,9.801647742,31.1876514,3737.602512,-21438.65351,1.395861023,-2.521434593,14.97162634,89.53307664,3454.489013,-11880.50345,1.554370359,-1.770414919,0.133356485,0.035849524,-0.020771388,0.0273,3269.535183,0.023499966,0.820075433,0.063499928,0.196905142,0.043499947,779.028347,0.003499985,-5.18110903,0.023499966,-0.04647898,0.003499985,3362.298585,0.033499956,-1.150198991,0.063499928,0.16932027,0.063499928,294.6301277,0.003499985,-7.229292448,0.043499947,-0.098377541,0.003499985,0.456192122991,0.233456088762,1.42248578132,1.45733332738,0.966293658326,1.28845157706,1.62602841854,0.0
162,215,1120607009,0.600000024,-0.808193331,-0.309513836,-5.452594613,-0.007749715,0.277590321,0.437731061,0.000100412,LSN,10,0.008142116,-22.36863358,3227.87813,-2888.967983,1.128058641,-0.86660484,-2.643432274,-2.637474489,3143.26891,-5711.75606,1.295117399,-2.459049701,0.088918729,0.023449476,-0.014195328,0.01549995,21.92313985,0.063499928,4.197859166,0.063499928,0.144532235,0.053499937,-500.0534226,0.013499916,-0.600373271,0.003499925,-0.030389278,0.003499925,25.68323807,0.023499906,6.876315251,0.053499937,0.216646174,0.053499937,-575.8143205,0.053499937,0.346574679,0.013499916,-0.011576196,0.013499916,0.262820086569,0.0882667095106,1.14232671148,1.08173203397,0.879506624908,0.963555453064,1.4676784277,0.0
163,216,1120607009,0.699999988,-0.812469948,-0.04053273,-5.452622617,-0.008886794,0.317100412,-0.086820529,0.000101599,LSN,10,6.612287074,76.99055691,3240.478491,1462.461635,1.237522918,-0.469045746,8.004432888,108.1401588,2793.053221,3768.363666,1.438233995,-0.725948822,0.057100558,0.014949512,-0.012839485,0.015299976,-95.72678185,0.003499925,-1.217452555,0.013499975,0.087398929,0.043499947,-769.742651,0.023499966,-4.759881049,0.043499947,-0.018497783,0.003499925,114.2385269,0.013499975,0.928663044,0.003499925,0.074846721,0.033499956,-428.5725083,0.023499966,-5.230594606,0.013499975,-0.022182488,0.003499925,0.263250211332,0.102120536131,1.12228418664,1.13397065271,0.859033975312,1.04742323767,1.44092059135,0.00805008411407
164,217,1120607009,0.800000012,-0.809355959,0.020305159,-5.451914455,-0.011245587,0.322298994,-0.272227656,0.000100645,LSN,10,5.064347266,35.63927346,3297.635512,6547.945688,1.197688253,-1.997995174,4.333905528,-49.97572644,2598.645777,2336.599565,1.354260631,-2.531747676,0.051156114,0.036949488,-0.010971948,0.014299929,-114.5522599,0.003499925,4.665439607,0.013499916,0.130322426,0.043499947,-870.4751114,0.023499906,-1.011950015,0.043499947,0.036759107,0.023499906,282.1850331,0.013499916,4.489228894,0.003499925,0.128204875,0.053499937,-370.1875255,0.033499956,2.669459511,0.023499906,0.017891459,0.003499925,0.155614794951,0.118117963091,1.05589698552,1.11310652781,0.900282190572,1.01768112549,1.46284353733,0.0
165,218,1120607009,0.899999976,-0.807172792,0.05017488,-5.452562062,-0.034167091,0.332850662,-0.302017801,0.000151135,LSN,10,8.960876292,55.0501967,3185.217194,5650.140015,1.26037591,-0.869157803,9.764527967,25.43548012,2516.418006,3147.845496,1.385720376,-1.577916288,0.081562433,0.023449524,-0.013803141,0.015100002,260.1597594,0.023499966,-1.026394671,0.053499937,0.195419975,0.043499947,-114.3612366,0.003499985,-5.506688184,0.003499985,0.00661499,0.013499975,577.824914,0.023499966,3.258001635,0.053499937,0.159939404,0.063499928,-129.8391485,0.003499985,-2.390249899,0.043499947,-0.074390177,0.013499975,0.254922124082,0.187016047851,1.1749106756,1.23231375433,0.91998855152,1.05343604295,1.46179616451,0.0428820848465
166,219,1120607009,1.0,-0.804480642,0.057154978,-5.449818692,0.011722839,0.324227884,-0.487838754,0.000151696,LSN,10,9.227836638,42.91073692,3235.610618,-426.5777298,1.274863443,-2.703596514,14.90083934,115.6821933,2656.953895,-461.6946581,1.485013566,-0.814338546,0.0448405,0.0124495,-0.010482639,0.013900042,-154.6040261,0.003499985,-0.077816992,0.063499928,0.105000177,0.033499956,-798.5752175,0.023499966,-4.955138712,0.013499975,0.029071728,0.063499928,110.9606561,0.013499975,-5.048281199,0.063499928,0.078255215,0.033499956,-244.9138556,0.023499966,-10.52139903,0.013499975,-0.061909995,0.003499985,0.356232415386,0.0581558988618,1.15469849597,1.1689031558,0.798466080587,1.10532387313,1.46772563457,0.0293965339661
167,220,1120607009,1.100000024,-0.801386823,0.044821018,-5.450309443,-0.033524734,0.319203163,-0.364112368,0.000150333,LSN,10,5.946040865,-19.12367465,3136.506453,4263.42901,1.250255735,-1.892423391,8.300992255,-16.47670682,2775.815426,6007.095573,1.447897394,-0.825108566,0.167285388,0.040449476,-0.021171202,0.01609993,4450.092668,0.033499956,0.332524542,0.063499928,0.257112592,0.053499937,478.2928638,0.003499866,-4.508433099,0.043499947,-0.022702486,0.013499856,3660.757816,0.043499947,-0.824335341,0.013499856,0.246097843,0.053499937,-75.60815099,0.003499866,-4.721872572,0.023499966,-0.116413792,0.003499866,0.526829065792,0.248363631439,1.46294083521,1.27314829788,0.936111769419,1.06850525432,1.56532871723,0.0
168,221,1120607009,1.200000048,-0.806197788,-0.106593276,-5.45006414,-0.011958613,0.350910616,-2.053617911,9.9363e-05,LSN,10,11.57405465,168.4983137,3161.808303,-60623.5281,1.407782743,-1.748103719,14.88097154,172.9982854,2430.670442,-60172.06841,1.591428186,-1.414929445,0.057289529,0.011949452,-0.015026357,0.015699983,429.6240702,0.003499866,-0.953896452,0.003499866,0.086869767,0.023499847,-301.1242208,0.023499847,-6.986697126,0.033499837,-0.013531754,0.063499928,697.6464524,0.003499866,2.528231032,0.003499866,-0.004835512,0.023499847,-4.685334721,0.033499837,-5.48975908,0.053499937,-0.129875685,0.063499928,0.155821354417,0.0518582708285,1.08927453231,1.19350014405,0.933453177895,1.16842934376,1.50166738033,0.00111424922943
169,222,1120607009,1.299999952,-0.794384926,0.055406001,-5.446740826,-0.002867524,0.324177393,-0.710110593,9.91e-05,LSN,10,7.947614145,23.30122863,3434.97341,2218.936649,1.345081597,-1.252729734,9.600606897,-43.15700228,2935.380602,6749.038409,1.456633719,-1.055042795,0.118951342,0.026449548,-0.018565625,0.01730001,2062.61741,0.033499956,0.28276496,0.063499928,0.20386991,0.043499947,79.04343585,0.003499985,-3.43086524,0.033499956,-0.038821846,0.013499975,2245.955824,0.023499966,4.069512389,0.053499937,0.191074339,0.063499928,-75.24119767,0.003499985,-0.751015641,0.003499985,-0.09928039,0.013499975,0.317746174271,0.183552781369,1.31257318446,1.23923392473,0.994827010192,1.09951077473,1.52681136131,0.0589414834976
170,223,1120607009,1.399999976,-0.797754309,0.024859333,-5.44428105,0.002987783,0.348242015,-0.649699081,0.000148712,LSN,10,11.0038798,82.86197742,3937.463669,-12150.38924,1.40466339,-2.000057287,15.39934059,75.7972833,3245.925464,-13640.08201,1.525751292,-1.64692997,0.113396018,0.032449524,-0.017866096,0.016700029,2185.232132,0.023499966,-1.920305509,0.063499928,0.156687909,0.043499947,164.5812531,0.003499985,-5.810735006,0.033499956,-0.034718102,0.003499985,2389.080884,0.023499966,-1.470186195,0.063499928,0.187357128,0.053499937,106.7730224,0.003499985,-8.017426929,0.023499966,-0.091008007,0.013499975,0.382180938626,0.130352712024,1.29604975096,1.27182460403,0.913868812332,1.15910472971,1.58363258839,0.0
171,224,1120607010,0.600000024,-0.815576356,-0.073611989,-5.45566046,0.051822809,0.448921897,0.844868961,0.000153783,LSN,10,10.25055611,80.42224005,2631.913039,-7449.332498,1.146229046,-0.734133754,12.3335637,75.26580519,1484.302861,-6338.071527,1.287454433,0.15993513,0.148554586,0.031649476,-0.016254943,0.028099895,551.8501446,0.033499897,-1.146218418,0.053499937,0.218437059,0.043499947,-116.2501972,0.013499916,-5.76646006,0.023499906,-0.001943248,0.013499916,314.370601,0.033499897,1.175414189,0.003499925,0.204206758,0.063499928,-151.1702926,0.003499925,-7.270553009,0.043499947,-0.109309143,0.023499906,0.299209452224,0.157786538012,1.20700493012,1.14632352223,0.9077954779,0.993641008544,1.46884453297,0.0
